Restaurant Name,Competitor,History,Year,Location,Official Rating,Price,Category,Elite Reviews Count,Recommended Reviews Count,(r) Average Rating,(r) 1 Stars Count,(r) 2 Stars Count,(r) 3 Stars Count,(r) 4 Stars Count,(r) 5 Stars Count,Not Recommended Reviews Count,(nr) Not Recommended Average Rating,(nr) 1 Stars Count,(nr) 2 Stars Count,(nr) 3 Stars Count,(nr) 4 Stars Count,(nr) 5 Stars Count
Rice Kitchen,11,5,2007,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2008,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2009,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2010,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2011,Arlington,3.5,1,Chinese,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2012,Arlington,3.5,1,Chinese,2,3,4,0,0,0,3,0,0,0,0,0,0,0,0
Rice Kitchen,11,5,2013,Arlington,3.5,1,Chinese,0,2,2,0,2,0,0,0,1,1,1,0,0,0,0
Rice Kitchen,11,5,2014,Arlington,3.5,1,Chinese,0,4,4.5,0,0,1,0,3,3,2.333333333,2,0,0,0,1
Rice Kitchen,11,5,2015,Arlington,3.5,1,Chinese,1,4,2.75,1,1,0,2,0,1,5,0,0,0,0,1
Rice Kitchen,11,5,2016,Arlington,3.5,1,Chinese,2,7,3.857142857,0,1,1,3,2,0,0,0,0,0,0,0
Rice Kitchen,11,5,2017,Arlington,3.5,1,Chinese,0,3,2.333333333,1,1,0,1,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2007,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2008,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2009,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2010,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2011,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2012,Arlington,3.5,1,Burgers,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2013,Arlington,3.5,1,Burgers,1,2,3.5,0,0,1,1,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2014,Arlington,3.5,1,Burgers,0,2,3.5,0,0,1,1,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2015,Arlington,3.5,1,Burgers,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2016,Arlington,3.5,1,Burgers,0,2,4,0,0,0,2,0,0,0,0,0,0,0,0
Rick¡¯s Old Fashioned Burgers,9,5,2017,Arlington,3.5,1,Burgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2007,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2008,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2009,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2010,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2011,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2012,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2013,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2014,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2015,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio¡¯s Chicken &amp; Fish,8,1,2016,Arlington,4,1,"Chicken Wings,         Fish & Chips",3,8,3.875,1,0,1,3,3,2,5,0,0,0,0,2
Rio¡¯s Chicken &amp; Fish,8,1,2017,Arlington,4,1,"Chicken Wings,         Fish & Chips",0,11,3.909090909,2,0,0,4,5,1,2,0,1,0,0,0
Rise No 1,8,5,2007,Arlington,4,3,French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rise No 1,8,5,2008,Arlington,4,3,French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rise No 1,8,5,2009,Arlington,4,3,French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rise No 1,8,5,2010,Arlington,4,3,French,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rise No 1,8,5,2011,Arlington,4,3,French,0,8,4.625,0,0,0,3,5,1,4,0,0,0,1,0
Rise No 1,8,5,2012,Arlington,4,3,French,5,32,4.21875,0,3,4,8,17,9,4.111111111,0,1,1,3,4
Rise No 1,8,5,2013,Arlington,4,3,French,11,48,4.270833333,1,2,4,17,24,9,4.222222222,0,1,1,2,5
Rise No 1,8,5,2014,Arlington,4,3,French,10,57,4.105263158,3,2,6,21,25,13,3.692307692,2,1,2,2,6
Rise No 1,8,5,2015,Arlington,4,3,French,16,73,4.150684932,1,6,9,22,35,7,4,1,1,0,0,5
Rise No 1,8,5,2016,Arlington,4,3,French,18,67,3.985074627,4,3,8,27,25,6,3.833333333,1,0,1,1,3
Rise No 1,8,5,2017,Arlington,4,3,French,5,38,4.263157895,2,1,2,13,20,5,4.2,1,0,0,0,4
Riverside Grill,23,5,2007,Arlington,4,1,"American (Traditional),         Burgers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Grill,23,5,2008,Arlington,4,1,"American (Traditional),         Burgers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Grill,23,5,2009,Arlington,4,1,"American (Traditional),         Burgers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Grill,23,5,2010,Arlington,4,1,"American (Traditional),         Burgers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Grill,23,5,2011,Arlington,4,1,"American (Traditional),         Burgers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Grill,23,5,2012,Arlington,4,1,"American (Traditional),         Burgers",1,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Riverside Grill,23,5,2013,Arlington,4,1,"American (Traditional),         Burgers",0,2,4.5,0,0,0,1,1,0,0,0,0,0,0,0
Riverside Grill,23,5,2014,Arlington,4,1,"American (Traditional),         Burgers",2,5,4.8,0,0,0,1,4,1,5,0,0,0,0,1
Riverside Grill,23,5,2015,Arlington,4,1,"American (Traditional),         Burgers",0,6,4,0,1,1,1,3,7,4.857142857,0,0,0,1,6
Riverside Grill,23,5,2016,Arlington,4,1,"American (Traditional),         Burgers",4,15,3.8,0,0,6,6,3,1,5,0,0,0,0,1
Riverside Grill,23,5,2017,Arlington,4,1,"American (Traditional),         Burgers",1,2,5,0,0,0,0,2,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2007,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2008,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2009,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2010,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2011,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2012,Arlington,3.5,1,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2013,Arlington,3.5,1,Chinese,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Riyen Chinese Restaurant,2,4,2014,Arlington,3.5,1,Chinese,0,1,4,0,0,0,1,0,2,1,2,0,0,0,0
Riyen Chinese Restaurant,2,4,2015,Arlington,3.5,1,Chinese,0,3,3,0,1,1,1,0,4,2.5,2,0,0,2,0
Riyen Chinese Restaurant,2,4,2016,Arlington,3.5,1,Chinese,1,8,3.375,0,2,3,1,2,1,1,1,0,0,0,0
Riyen Chinese Restaurant,2,4,2017,Arlington,3.5,1,Chinese,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2007,Arlington,3,1,"Pizza,         Italian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2008,Arlington,3,1,"Pizza,         Italian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2009,Arlington,3,1,"Pizza,         Italian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2010,Arlington,3,1,"Pizza,         Italian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2011,Arlington,3,1,"Pizza,         Italian",0,2,2.5,0,1,1,0,0,2,4.5,0,0,0,1,1
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2012,Arlington,3,1,"Pizza,         Italian",0,11,2.636363636,4,1,1,5,0,1,1,1,0,0,0,0
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2013,Arlington,3,1,"Pizza,         Italian",3,13,2.615384615,3,4,1,5,0,3,2.333333333,2,0,0,0,1
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2014,Arlington,3,1,"Pizza,         Italian",3,9,2.333333333,3,3,0,3,0,11,3.636363636,3,0,0,3,5
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2015,Arlington,3,1,"Pizza,         Italian",7,17,2.941176471,2,5,3,6,1,19,2.684210526,11,0,0,0,8
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2016,Arlington,3,1,"Pizza,         Italian",4,29,2.75862069,9,4,3,11,2,17,2.529411765,9,0,2,2,4
Rocco¡¯s Uptown Pizza &amp; Pasta,22,6,2017,Arlington,3,1,"Pizza,         Italian",2,14,3.214285714,3,1,1,8,1,4,4.75,0,0,0,1,3
Rockfish Seafood Grill,7,5,2007,Arlington,3.5,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2008,Arlington,3.5,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2009,Arlington,3.5,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2010,Arlington,3.5,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2011,Arlington,3.5,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2012,Arlington,3.5,2,Seafood,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2013,Arlington,3.5,2,Seafood,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2014,Arlington,3.5,2,Seafood,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2015,Arlington,3.5,2,Seafood,2,4,3.5,0,1,1,1,1,1,4,0,0,0,1,0
Rockfish Seafood Grill,7,5,2016,Arlington,3.5,2,Seafood,1,3,3,0,1,1,1,0,0,0,0,0,0,0,0
Rockfish Seafood Grill,7,5,2017,Arlington,3.5,2,Seafood,0,3,4,0,1,0,0,2,3,5,0,0,0,0,3
Roly Poly,18,4,2007,Arlington,4,1,Delis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roly Poly,18,4,2008,Arlington,4,1,Delis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roly Poly,18,4,2009,Arlington,4,1,Delis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roly Poly,18,4,2010,Arlington,4,1,Delis,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roly Poly,18,4,2011,Arlington,4,1,Delis,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0
Roly Poly,18,4,2012,Arlington,4,1,Delis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roly Poly,18,4,2013,Arlington,4,1,Delis,2,5,4,0,0,1,3,1,0,0,0,0,0,0,0
Roly Poly,18,4,2014,Arlington,4,1,Delis,0,3,3.333333333,1,0,0,1,1,1,5,0,0,0,0,1
Roly Poly,18,4,2015,Arlington,4,1,Delis,1,5,4,0,0,1,3,1,1,5,0,0,0,0,1
Roly Poly,18,4,2016,Arlington,4,1,Delis,4,9,3.555555556,0,2,3,1,3,2,5,0,0,0,0,2
Roly Poly,18,4,2017,Arlington,4,1,Delis,1,6,4.666666667,0,0,0,2,4,1,3,0,0,1,0,0
Roman Cucina,8,1,2007,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2008,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2009,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2010,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2011,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2012,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2013,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2014,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2015,Arlington,4.5,2,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roman Cucina,8,1,2016,Arlington,4.5,2,Italian,1,26,4.538461538,0,2,0,6,18,8,4.875,0,0,0,1,7
Roman Cucina,8,1,2017,Arlington,4.5,2,Italian,2,37,4.432432432,1,0,2,13,21,3,3.666666667,0,1,0,1,1
Ronnies Catfish &amp; More,5,2,2007,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2008,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2009,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2010,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2011,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2012,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2013,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,2,5,0,0,0,0,2
Ronnies Catfish &amp; More,5,2,2014,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2015,Arlington,5,144,Seafood,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0
Ronnies Catfish &amp; More,5,2,2016,Arlington,5,144,Seafood,0,1,5,0,0,0,0,1,1,4,0,0,0,1,0
Ronnies Catfish &amp; More,5,2,2017,Arlington,5,144,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal China,5,6,2007,Arlington,4,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal China,5,6,2008,Arlington,4,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal China,5,6,2009,Arlington,4,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal China,5,6,2010,Arlington,4,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal China,5,6,2011,Arlington,4,2,Chinese,0,1,4,0,0,0,1,0,1,5,0,0,0,0,1
Royal China,5,6,2012,Arlington,4,2,Chinese,2,11,3.272727273,1,3,2,2,3,1,3,0,0,1,0,0
Royal China,5,6,2013,Arlington,4,2,Chinese,4,20,3.5,1,1,7,9,2,2,4.5,0,0,0,1,1
Royal China,5,6,2014,Arlington,4,2,Chinese,4,25,3.8,0,3,4,13,5,7,2.571428571,4,0,0,1,2
Royal China,5,6,2015,Arlington,4,2,Chinese,11,41,4.195121951,0,3,5,14,19,5,3.6,1,0,1,1,2
Royal China,5,6,2016,Arlington,4,2,Chinese,21,73,3.808219178,1,8,16,27,21,11,3.272727273,3,1,0,4,3
Royal China,5,6,2017,Arlington,4,2,Chinese,8,52,3.923076923,2,4,9,18,19,5,2.8,2,0,1,1,1
Royal Sixty,9,3,2007,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2008,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2009,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2010,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2011,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2012,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2013,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Sixty,9,3,2014,Arlington,4,2,American (New),1,4,4.75,0,0,0,1,3,1,5,0,0,0,0,1
Royal Sixty,9,3,2015,Arlington,4,2,American (New),4,9,3.888888889,0,0,3,4,2,7,2.428571429,3,1,0,3,0
Royal Sixty,9,3,2016,Arlington,4,2,American (New),1,2,4.5,0,0,0,1,1,1,5,0,0,0,0,1
Royal Sixty,9,3,2017,Arlington,4,2,American (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Thai,4,6,2007,Arlington,4,2,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Thai,4,6,2008,Arlington,4,2,Thai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Thai,4,6,2009,Arlington,4,2,Thai,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0
Royal Thai,4,6,2010,Arlington,4,2,Thai,0,7,3.571428571,1,0,2,2,2,0,0,0,0,0,0,0
Royal Thai,4,6,2011,Arlington,4,2,Thai,3,18,3.722222222,0,0,6,11,1,1,4,0,0,0,1,0
Royal Thai,4,6,2012,Arlington,4,2,Thai,11,34,4.117647059,0,2,2,20,10,3,4,0,0,0,3,0
Royal Thai,4,6,2013,Arlington,4,2,Thai,7,42,4.166666667,1,1,3,22,15,9,3,3,1,0,3,2
Royal Thai,4,6,2014,Arlington,4,2,Thai,10,49,4.040816327,1,2,8,21,17,13,3.923076923,1,2,0,4,6
Royal Thai,4,6,2015,Arlington,4,2,Thai,15,58,3.672413793,4,9,5,24,16,8,3.375,1,1,1,4,1
Royal Thai,4,6,2016,Arlington,4,2,Thai,8,57,3.578947368,5,7,13,14,18,7,3.285714286,0,1,3,3,0
Royal Thai,4,6,2017,Arlington,4,2,Thai,6,41,3.951219512,3,0,4,23,11,4,3.75,0,1,0,2,1
Royal Wok,7,7,2007,Arlington,3.5,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Wok,7,7,2008,Arlington,3.5,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Wok,7,7,2009,Arlington,3.5,2,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Royal Wok,7,7,2010,Arlington,3.5,2,Chinese,0,3,3.666666667,0,0,1,2,0,0,0,0,0,0,0,0
Royal Wok,7,7,2011,Arlington,3.5,2,Chinese,0,2,3.5,0,1,0,0,1,0,0,0,0,0,0,0
Royal Wok,7,7,2012,Arlington,4,2,Chinese,0,4,4.75,0,0,0,1,3,0,0,0,0,0,0,0
Royal Wok,7,7,2013,Arlington,3.5,2,Chinese,3,8,3.125,0,4,0,3,1,0,0,0,0,0,0,0
Royal Wok,7,7,2014,Arlington,3.5,2,Chinese,2,4,3.75,0,0,1,3,0,3,4.333333333,0,0,0,2,1
Royal Wok,7,7,2015,Arlington,3.5,2,Chinese,0,2,4,0,0,0,2,0,1,5,0,0,0,0,1
Royal Wok,7,7,2016,Arlington,3.5,2,Chinese,3,10,3.9,0,2,1,3,4,2,4.5,0,0,0,1,1
Royal Wok,7,7,2017,Arlington,3.5,2,Chinese,0,4,3.25,0,2,0,1,1,1,4,0,0,0,1,0
Rudy¡¯s Chicken,5,6,2007,Arlington,4,1,"Fast Food,         Soul Food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy¡¯s Chicken,5,6,2008,Arlington,4,1,"Fast Food,         Soul Food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy¡¯s Chicken,5,6,2009,Arlington,4,1,"Fast Food,         Soul Food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy¡¯s Chicken,5,6,2010,Arlington,4,1,"Fast Food,         Soul Food",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy¡¯s Chicken,5,6,2011,Arlington,4,1,"Fast Food,         Soul Food",0,1,5,0,0,0,0,1,1,5,0,0,0,0,1
Rudy¡¯s Chicken,5,6,2012,Arlington,4,1,"Fast Food,         Soul Food",2,2,4,0,0,1,0,1,1,5,0,0,0,0,1
Rudy¡¯s Chicken,5,6,2013,Arlington,4,1,"Fast Food,         Soul Food",2,11,3.818181818,1,2,0,3,5,6,4.666666667,0,0,1,0,5
Rudy¡¯s Chicken,5,6,2014,Arlington,4,1,"Fast Food,         Soul Food",0,15,3.866666667,1,1,1,8,4,7,4.142857143,1,0,0,2,4
Rudy¡¯s Chicken,5,6,2015,Arlington,4,1,"Fast Food,         Soul Food",4,15,4.333333333,0,0,1,8,6,4,4.5,0,0,1,0,3
Rudy¡¯s Chicken,5,6,2016,Arlington,4,1,"Fast Food,         Soul Food",4,23,3.52173913,1,5,5,5,7,7,3.428571429,2,0,1,1,3
Rudy¡¯s Chicken,5,6,2017,Arlington,4,1,"Fast Food,         Soul Food",2,8,3.75,0,2,1,2,3,9,3.444444444,2,0,3,0,4
Rusty Taco,15,3,2007,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2008,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2009,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2010,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2011,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2012,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2013,Arlington,3.5,1,Mexican,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusty Taco,15,3,2014,Arlington,3.5,1,Mexican,2,15,4.133333333,0,0,1,11,3,3,2,2,0,0,1,0
Rusty Taco,15,3,2015,Arlington,3.5,1,Mexican,7,22,3.772727273,0,3,4,10,5,4,3.5,0,1,1,1,1
Rusty Taco,15,3,2016,Arlington,3.5,1,Mexican,12,23,3.304347826,2,3,6,10,2,1,3,0,0,1,0,0
Rusty Taco,15,3,2017,Arlington,3.5,1,Mexican,4,15,3.6,1,0,6,5,3,0,0,0,0,0,0,0
S&amp;D Oyster Company,14,4,2007,Arlington,4,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S&amp;D Oyster Company,14,4,2008,Arlington,4,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S&amp;D Oyster Company,14,4,2009,Arlington,4,2,Seafood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S&amp;D Oyster Company,14,4,2010,Arlington,4,2,Seafood,0,5,3.8,0,0,2,2,1,0,0,0,0,0,0,0
S&amp;D Oyster Company,14,4,2011,Arlington,4,2,Seafood,0,8,4,0,0,2,4,2,1,5,0,0,0,0,1
S&amp;D Oyster Company,14,4,2012,Arlington,4,2,Seafood,0,8,3.625,0,1,2,4,1,1,4,0,0,0,1,0
S&amp;D Oyster Company,14,4,2013,Arlington,4,2,Seafood,5,23,3.782608696,0,1,6,13,3,2,4.5,0,0,0,1,1
S&amp;D Oyster Company,14,4,2014,Arlington,4,2,Seafood,1,15,3.8,1,0,3,8,3,6,3.5,1,1,0,2,2
S&amp;D Oyster Company,14,4,2015,Arlington,4,2,Seafood,8,27,4.259259259,0,0,5,10,12,2,4.5,0,0,0,1,1
S&amp;D Oyster Company,14,4,2016,Arlington,4,2,Seafood,3,28,3.821428571,1,5,2,10,10,4,3,0,2,0,2,0
S&amp;D Oyster Company,14,4,2017,Arlington,4,2,Seafood,3,19,4.105263158,1,1,3,4,10,3,4.666666667,0,0,0,1,2
Sahara Restaurant,9,8,2007,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahara Restaurant,9,8,2008,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahara Restaurant,9,8,2009,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Sahara Restaurant,9,8,2010,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sahara Restaurant,9,8,2011,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",1,1,3,0,0,1,0,0,3,5,0,0,0,0,3
Sahara Restaurant,9,8,2012,Arlington,4,2,"Middle Eastern,         Persian/Iranian,         Buffets",0,3,4,0,1,0,0,2,0,0,0,0,0,0,0
